"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Description","GeneSymbol","Synonym"
"Os01g0168100",3203.29117550139,-1.27417748344061,0.166991005490796,-7.63021624844842,2.34360256584775e-14,1.93687260753868e-13,"","P0028E10.16",""
"Os01g0168200",649.682360082009,-1.11512206446457,0.153635101282804,-7.25825058957011,3.92128605680678e-13,2.94864050468897e-12,"","OsTRXh7",""
"Os01g0169800",102.37379001341,-1.10313122081106,0.224838066760088,-4.90633653236377,9.27932568471005e-07,3.72209571782517e-06,"","FIB",""
"Os01g0170500",3.20600342604023,-2.76278016105369,1.16285364200782,-2.37586232802556,0.0175079937981998,0.0343382856279583,"","Os01g0170500",""
"Os01g0170700",13.8852014587375,-2.39069729862233,0.760632673605319,-3.14303787042263,0.00167204206020941,0.00410464541026538,"","Os01g0170700",""
"Os01g0170900",54.7877075439159,-3.4010292533533,0.351822610756383,-9.66688652000346,4.16867432472209e-22,5.63180173084183e-21,"","OsCLE101",""
"Os01g0171000",152.306678757506,-1.1520152760906,0.212884683068003,-5.41145215094035,6.25156999210743e-08,2.87161938625224e-07,"","OsSERL5",""
"Os01g0171800",1277.31815512512,-2.27800856758375,0.193111942114767,-11.7963112101577,4.07798943751089e-32,9.18548584483703e-31,"","Os01g0171800",""
"Os01g0172100",821.11106537872,-2.89908573102526,0.132032620246796,-21.9573445229389,7.36809474646491e-107,1.44888320264414e-104,"","OsPPT3",""
"Os01g0172600",62.9157147048423,-1.76597230233934,0.304837622090069,-5.79315732169552,6.9075345613e-09,3.51794416907153e-08,"","Os01g0172600",""
"Os01g0172701",7.17425192345504,-2.32191714355705,0.820707228801312,-2.82916618993151,0.00466694573753261,0.0104371256014844,"","Os01g0172701",""
"Os01g0173000",1482.75550113637,-2.04088873249773,0.139036022185999,-14.6788486926609,8.80731606449854e-49,3.67371835235825e-47,"","Os01g0173000",""
"Os01g0173900",1145.49934455703,-1.3921487499059,0.201884979308342,-6.89575200034895,5.35805991569123e-12,3.66427409691089e-11,"","OsABCC3",""
